country,iso3c,targeted_pop_group,comments,date_implemented,source,source_type,link,category_final,code,measure_final
Thailand,THA,No,"Chief Medical Officers of Provincial Public Health Offices in the issues for the orders of the Emergency Operations Center on Medical and Public Health as follows: 1) Campaigning for the public to regularly wash hands and using cloth masks and clean surface areas that may be a source of infection, especially among the group of public transport operators and foreign tourist service providers",2020-02-17,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no24_170263.pdf,PH - Public health measures,PH2,PH2 - Awareness campaigns
Thailand,THA,No,"Chief Medical Officers of Provincial Public Health Offices in the issues for the orders of the Emergency Operations Center on Medical and Public Health as follows: 2) Provinces with docks, airports and international points of entry need to set a disease control checkpoint to screen all passengers and people coming in and going out of the points of entry, especially in Bangkok and its surrounding provinces, Chiang Mai, Chiang Rai, Chon Buri, Krabi and Phuket, by integrating surge capacities of health personnel in provinces including nearby regional health areas and health personnel from the Department of Disease Control",2020-02-17,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no24_170263.pdf,PH - Public health measures,PH4,PH4 - Health screenings in airports and border crossings
Thailand,THA,No,"The MOPH emphasized that there are still no restrictions for traveling to outbreak areas. If travel to outbreak areas is necessary, please take care of yourself by frequently washing hands with soap and alcohol gel, wearing a mask, and avoiding visits to crowded places.",2020-02-21,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no27_210263.pdf,PH - Public health measures,PH2,PH2 - Awareness campaigns
Thailand,THA,No,Thailand has accelerated the development of a network of laboratories to cope with emergency outbreaks in 14 provinces nationwide. By starting at the 13 medical science centers… it will expand to regional/general hospitals (at least one laboratory in each province) throughout the country.,2020-02-21,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no27_210263.pdf,PH - Public health measures,PH11,PH11 - Strengthening the public health system
Thailand,THA,No,"Today, the Ministry of Public Health has organized a campaign to educate the public about COVID19, to provide knowledge on disease prevention. To strictly comply with the recommendations, “eat cooked food, use serving spoons, wash hands and wear hygienic masks"" have been taught to the people at [2 schools].",2020-02-21,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no27_210263.pdf,PH - Public health measures,PH2,PH2 - Awareness campaigns
Thailand,THA,Yes,General recommendations for students travelling from affected areas,2020-02-23,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no29_230263.pdf,PH - Public health measures,PH3,PH3 - General recommendations
Thailand,THA,Yes,"the Ministry of Public Health has enhanced the criteria for surveillance, changing the criteria for risk areas, risk occupations and healthcare workers.",2020-02-24,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no30_240263.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,Yes,"the MoPH recommended passengers returning from outbreak areas to implement a self-quarantine for 14 days to ensure the safety of themselves, their family and community.",2020-02-24,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no30_240263.pdf,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Thailand,THA,No,"Since there are many people asking for information about COVID–19 through the DDC Hotline 1422 (30 lines have been arranged for the general public), the Department of Disease Control opened new channels of communication called “คร. OK” Chatbot and “รู้กันทันโรค” Line Application to provide information and recommendations including FAQ to the public. People can listen to the automated messages or leave a question or message through these kinds of channels and an officer will respond back.",2020-02-27,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no33_270263.pdf,PH - Public health measures,PH2,PH2 - Awareness campaigns
Thailand,THA,Yes,These policies define 3 different groups that should undergo different types of surveillance measures and recommendations. See link for more details.,2020-02-28,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no34_280263.pdf,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Thailand,THA,No,"In case a patient or suspected case is found, they must report to the disease control officers under the conditions and process of the MoPH, within three hours. If someone breaks the law, they shall be liable to a fine not exceeding twenty-thousand Thai baht.",2020-03-01,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no36_010363.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,No,"the Ministry of Public Health, Thailand has updated the definition of patients under investigation (PUI) to include clusters of patients (more than 5 persons) with respiratory illnesses for patients found in the same area, in the same week. Expanding the definition of PUI will increase the sensitivity of community infection detection. For surveillance in hospitals, if patients with pneumonia who were treated and have not improved, have unknown cause of illness, are in critical condition, or are fatal cases with unknown causes, they will be tested for COVID-19 infection .",2020-03-02,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no37_020363.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,No,"Today, the Ministry of Public Health has provided to the public, three masks per individual in accordance with the policy of the Deputy Prime Minister and the Minister of Public Health to use in disease prevention.",2020-03-02,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no37_020363.pdf,PH - Public health measures,PH11,PH11 - Strengthening the public health system
Thailand,THA,No,including new recommendations for government officers/departments.,2020-03-04,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no39_040363.pdf,PH - Public health measures,PH3,PH3 - General recommendations
Thailand,THA,No,"Monitoring / surveillance in travelers from Disease Infected Zones. Government officials have the power to take legal action immediately such as bringing suspected cases to be examined, isolated or quarantined at the designated locations. The officers can take action against those refusing to notify or not notifying within the time specified by law when finding suspected cases or suspected events.",2020-03-06,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no42_060363.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,No,Bringing the travelers to the quarantine facilities and determination of the quarantine areas or places or designated areas is to proceed with the necessary actions in accordance with the guidelines and procedures of the Ministry of Public Health together with the Ministry of Transport and related departments.,2020-03-06,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no42_060363.pdf,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Thailand,THA,No,"MoPH has increased the channels to provide education and advice for people avoid COVID-19 on Twitter, Facebook, Line Official, Tik Tok, ""ไทยรู้สู้โควิด"" and Line Official ChatBot 1422 ""Kor-Ror-OK."" The MOPH is requesting cooperation from the public to use those channels instead of the Hotline 1422 to access information.",2020-03-07,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no43_070363.pdf,PH - Public health measures,PH2,PH2 - Awareness campaigns
Thailand,THA,Yes,The Ministry of Public Health (MOPH) is implemented strict quarantine for the Thai workers who returned from South Korea at Sattahip Military Base and the workers’ hometown provinces for 14 days.,2020-03-08,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no44_080363.pdf,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Thailand,THA,No,"The MOPH requested the collaboration from people to strictly comply with the recommendations by keeping a distance of at least 1 meter from each other, not joining parties, not sharing personal items with other, etc. These are extended measures introduced to the general recommendations prior because of a recent cluster outbreak due to friends sharing drinks at a party and all testing positive.",2020-02-17,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no53_170363.pdf,PH - Public health measures,PH3,PH3 - General recommendations
Thailand,THA,Yes,"those who entered Lumpini Boxing Stadium and Ratchadamnoen Boxing Stadium from 6 - 8 March 2020, and other boxing stadiums in Bangkok between 9-10 March 2020. These people need to observe their symptoms for 14 days.",2020-02-18,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no54_180363.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,Yes,"the MOPH requested to identify people and patients living in the Bangkok Metropolitan Region and surrounding areas who visited risk areas i.e. boxing stadiums and entertainment spots (staff, officers, visitors and the audience) to refrain from traveling back to their hometowns and self-isolate.",2020-02-20,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no56_200363.pdf,MR - Movement restrictions,MR7,MR7 - Domestic travel restrictions
Thailand,THA,Yes,"Those who are not included in the 'at-risk' groups and have no respiratory symptoms are requested to implement self-monitoring at their homes/residence and strictly comply with the Ministry of Public Health recommendations including social distancing in order to allow health officers to conduct laboratory tests in high-risk patients who will be given priority for testing. Importantly, asymptomatic people have a lower chance of confirming infection with SARS-CoV-2 (virus causing COVID-19). This may cause people who have been prematurely diagnosed to misunderstand their infection status and go out for social activities which can lead to further spread and can disrupt the prevention and control surveillance system.",2020-02-22,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no58_220363.pdf,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Thailand,THA,Yes,Governor of Bangkok and provincial governors in surrounding zones ordered the temporary closure of high-risk places.,2020-02-22,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no58_220363.pdf,LD - Lockdown,LD3,LD3 - Partial lockdown
Thailand,THA,Yes,"Because many workers in Bangkok are not from Bangkok, the governors have ordered no domestic travel from Bangkok workers of closed businesses for fear of the disease spreading to their home-provinces.",2020-02-22,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no58_220363.pdf,MR - Movement restrictions,MR7,MR7 - Domestic travel restrictions
Thailand,THA,Yes,Volunteer teams to respond to COVID-19 at the district/village levels to implement active surveillance.,2020-02-22,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no58_220363.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,Yes,Returning travelers from Bangkok and its suburbs self-quarantine and observe fever and respiratory symptoms every day. Those travelers should avoid being close to other people in their residence until the completion of 14 days from the date of arrival in their residence.,2020-02-22,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no58_220363.pdf,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Thailand,THA,Yes,Additional health screenings of passengers departing Bangkok,2020-02-22,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no58_220363.pdf,PH - Public health measures,PH4,PH4 - Health screenings in airports and border crossings
Thailand,THA,Yes,"Self-monitoring reported in 7 provinces so far: Ubon Ratchathani, Khonkaen, Bangkok, Songkla, Nakorn Rachasrima, Nonthaburi and Surin.",2020-02-24,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no60_240363.pdf,MR - Movement restrictions,MR9,MR9 - Surveillance and monitoring
Thailand,THA,Yes,"Regarding household members who must leave their home for work, it is recommended to clean their body once returning home, frequently wash hands and keep a safe distance away from family members in order to prevent disease transmission.",2020-02-25,Thailand MoPH,Government,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no61_250363.pdf,PH - Public health measures,PH3,PH3 - General recommendations
Togo,TGO,No,"Suspension for two weeks of all flights from Spain, Italy, France and Germany.",2020-03-20,Government — Togo,Government,https://covid19.gouv.tg/,MR - Movement restrictions,MR8,MR8 - International flights suspension
